Thesaurus was generated for the letter W

TERM			# OF GENERATED SYNONYMS		# OF COMMON SYNONYMS		% OF CORRECT GENERATED SYNONYMS
WANTING					6						0						0.0
WANTON					9						0						0.0
WANTON					9						0						0.0
WANTON					9						0						0.0
WANTON					9						0						0.0
WAR					13						2						0.153846153846
WAR					13						2						0.153846153846
WAR					13						2						0.153846153846
WAR					13						2						0.153846153846
WARBLE					21						0						0.0
WARBLE					21						0						0.0
WARBLE					21						0						0.0
WARBLE					21						0						0.0
WARD					17						0						0.0
WARD					17						0						0.0
WARD					17						0						0.0
WARDEN					6						0						0.0
WARDER					1						0						0.0
WARDROBE					13						1						0.0769230769231
WARE					57						2						0.0350877192982
WARE					57						2						0.0350877192982
WARE					57						2						0.0350877192982
WARE					57						2						0.0350877192982
WARE					57						2						0.0350877192982
WARE					57						2						0.0350877192982
WARE					57						2						0.0350877192982
WAREHOUSE					18						6						0.333333333333
WAREHOUSE					18						6						0.333333333333
WARFARE					10						1						0.1
WARFARE					10						1						0.1
WARLIKE					4						0						0.0
WARLOCK					11						1						0.0909090909091
WARLOCK					11						1						0.0909090909091
WARM					36						6						0.166666666667
WARM					36						6						0.166666666667
WARM					36						6						0.166666666667
WARM					36						6						0.166666666667
WARMING					141						0						0.0
WARMLY					2						0						0.0
WARMTH					1						0						0.0
WARN					15						0						0.0
WARN					15						0						0.0
WARNING					1						0						0.0
WARNING					1						0						0.0
WARP					10						0						0.0
WARP					10						0						0.0
WARP					10						0						0.0
WARPATH					8						0						0.0
WARRANT					11						1						0.0909090909091
WARRANT					11						1						0.0909090909091
WARRANTY					4						1						0.25
WARRANTY					4						1						0.25
WARREN					2						0						0.0
WARRIOR					2						0						0.0
WARY					1						0						0.0
WASH					1						0						0.0
WASH					1						0						0.0
WASH					1						0						0.0
WASH					1						0						0.0
WASHBOARD					2						0						0.0
WASHER					6						1						0.166666666667
WASHOUT					5						0						0.0
WASH OUT					5						0						0.0
WASHSTAND					3						0						0.0
WASP					8						0						0.0
WASSAIL					4						0						0.0
WASSAIL					4						0						0.0
WASSAIL					4						0						0.0
WASTE					7						4						0.571428571429
WASTE					7						4						0.571428571429
WASTE					7						4						0.571428571429
WASTE					7						4						0.571428571429
WASTEFUL					6						1						0.166666666667
WASTING					9						0						0.0
WASTREL					13						1						0.0769230769231
WATCH					17						1						0.0588235294118
WATCH					17						1						0.0588235294118
WATCH					17						1						0.0588235294118
WATCHDOG					1						0						0.0
WATCHER					8						0						0.0
WATCHFUL					6						0						0.0
WATCHMAN					14						2						0.142857142857
WATCHTOWER					8						0						0.0
WATCHWORD					2						0						0.0
WATER					8						1						0.125
WATER					8						1						0.125
WATER					8						1						0.125
WATERCOURSE					2						0						0.0
WATERFALL					6						2						0.333333333333
WATERFOWL					2						0						0.0
WATER GATE					8						0						0.0
WATER GOD					4						0						0.0
WATERING					141						0						0.0
WATERLESS					35						0						0.0
WATERMARK					3						0						0.0
WATERPROOF					19						1						0.0526315789474
WATERPROOF					19						1						0.0526315789474
WATERPROOF					19						1						0.0526315789474
WATERSPOUT					6						2						0.333333333333
WATER SPRITE					4						0						0.0
WATER WITCH					1						0						0.0
WATERY					4						1						0.25
WATTLE					3						0						0.0
WATTLE					3						0						0.0
WAVE					17						4						0.235294117647
WAVE					17						4						0.235294117647
WAVE					17						4						0.235294117647
WAVER					10						3						0.3
WAVER					10						3						0.3
WAVY					7						2						0.285714285714
WAX					19						2						0.105263157895
WAX					19						2						0.105263157895
WAX					19						2						0.105263157895
WAXEN					1						0						0.0
WAXWORK					6						0						0.0
WAY					46						4						0.0869565217391
WAY					46						4						0.0869565217391
WAY					46						4						0.0869565217391
WAY					46						4						0.0869565217391
WAYFARE					9						1						0.111111111111
WAYFARE					9						1						0.111111111111
WAYFARER					9						1						0.111111111111
WAYWARD					12						1						0.0833333333333
WAYWORN					1						0						0.0
WEAK					3						0						0.0
WEAK					3						0						0.0
WEAKEN					7						1						0.142857142857
WEAKEN					7						1						0.142857142857
WEAKLING					15						1						0.0666666666667
WEAKLING					15						1						0.0666666666667
WEAKLY					16						4						0.25
WEAKLY					16						4						0.25
WEAKNESS					5						1						0.2
WEAL					25						2						0.08
WEAL					25						2						0.08
WEAL					25						2						0.08
WEAL					25						2						0.08
WEALD					3						0						0.0
WEALTH					8						3						0.375
WEALTHY					2						0						0.0
WEAN					11						0						0.0
WEAN					11						0						0.0
WEAPON					6						0						0.0
WEAR					22						1						0.0454545454545
WEAR					22						1						0.0454545454545
WEAR					22						1						0.0454545454545
WEAR					22						1						0.0454545454545
WEARINESS					1						0						0.0
WEARY					21						6						0.285714285714
WEARY					21						6						0.285714285714
WEARY					21						6						0.285714285714
WEASEL					6						0						0.0
WEATHER					13						0						0.0
WEATHER					13						0						0.0
WEATHER					13						0						0.0
WEATHER					13						0						0.0
WEATHERBOARD					4						0						0.0
WEATHERCOCK					1						0						0.0
WEATHERCOCK					1						0						0.0
WEATHERPROOF					13						0						0.0
WEAVE					17						6						0.352941176471
WEAVE					17						6						0.352941176471
WEAVE					17						6						0.352941176471
WEAVING					2						0						0.0
WEAZEN					1						0						0.0
WEB					16						0						0.0
WEB					16						0						0.0
WEB					2						0						0.0
WEB					16						0						0.0
WED					13						2						0.153846153846
WED					13						2						0.153846153846
WED					13						2						0.153846153846
WEDDED					6						0						0.0
WEDDING					2						0						0.0
WEDGE					9						0						0.0
WEDGE					9						0						0.0
WEDLOCK					4						0						0.0
WEDLOCK					4						0						0.0
WEED					15						0						0.0
WEED					15						0						0.0
WEED					15						0						0.0
WEED					15						0						0.0
WEEDY					12						0						0.0
WEEDY					12						0						0.0
WEEK					8						0						0.0
WEEKLY					12						0						0.0
WEEKLY					12						0						0.0
WEEKLY					12						0						0.0
WEEP					25						3						0.12
WEEP					25						3						0.12
WEEP					25						3						0.12
WEEPING					2						0						0.0
WEEPING					2						0						0.0
WEFT					108						0						0.0
WEFT					108						0						0.0
WEFT					108						0						0.0
WEIGH					23						2						0.0869565217391
WEIGH					23						2						0.0869565217391
WEIGH					23						2						0.0869565217391
WEIGH					23						2						0.0869565217391
WEIGHTLESS					2						1						0.5
WEIGHTY					5						1						0.2
WEIRD					1						0						0.0
WEIRD					1						0						0.0
WEIRD					1						0						0.0
WELCOME					10						0						0.0
WELCOME					10						0						0.0
WELCOME					10						0						0.0
WELD					22						2						0.0909090909091
WELD					22						2						0.0909090909091
WELD					22						2						0.0909090909091
WELD					22						2						0.0909090909091
WELKIN					16						1						0.0625
WELL					39						5						0.128205128205
WELL					39						5						0.128205128205
WELL					39						5						0.128205128205
WELL					39						5						0.128205128205
WELL					39						5						0.128205128205
WELL-BEING					11						2						0.181818181818
WELL-BRED					6						0						0.0
WELL-KNOWN					10						0						0.0
WELL-MANNERED					8						3						0.375
WELL-MEANING					10						0						0.0
WELL-READ					6						0						0.0
WELL-SET					5						0						0.0
WELL-SPOKEN					8						0						0.0
WELLSPRING					9						4						0.444444444444
WELSH					15						0						0.0
WELSH					15						0						0.0
WELSH					15						0						0.0
WELT					1						0						0.0
WELT					1						0						0.0
WELTER					10						2						0.2
WELTER					10						2						0.2
WELTER					10						2						0.2
WELTER					10						2						0.2
WEN					4						0						0.0
WENCH					3						0						0.0
WENCH					3						0						0.0
WEST					10						2						0.2
WEST					10						3						0.3
WEST					10						2						0.2
WEST					10						3						0.3
WEST					10						2						0.2
WEST					10						3						0.3
WEST					10						2						0.2
WEST					10						3						0.3
WESTERLY					14						2						0.142857142857
WESTERLY					14						2						0.142857142857
WESTERN					16						0						0.0
WESTERN					16						0						0.0
WESTWARD					27						2						0.0740740740741
WESTWARD					27						2						0.0740740740741
WESTWARD					27						2						0.0740740740741
WET					30						8						0.266666666667
WET					30						8						0.266666666667
WET					30						8						0.266666666667
WHACK					11						2						0.181818181818
WHACK					11						2						0.181818181818
WHACK					11						2						0.181818181818
WHALE					2						0						0.0
WHALER					13						0						0.0
WHALER					13						0						0.0
WHALING					14						0						0.0
WHALING					14						0						0.0
WHARF					3						0						0.0
WHARF					3						0						0.0
WHEAL					18						0						0.0
WHEAL					18						0						0.0
WHEAL					18						0						0.0
WHEAT					13						2						0.153846153846
WHEEDLE					4						0						0.0
WHEEDLE					4						0						0.0
WHEEL					8						3						0.375
WHEEL					8						3						0.375
WHEEL					8						3						0.375
WHEEL OF FORTUNE					2						0						0.0
WHEEZE					9						0						0.0
WHEEZE					9						0						0.0
WHELK					17						1						0.0588235294118
WHELK					17						1						0.0588235294118
WHELM					2						0						0.0
WHELP					11						0						0.0
WHELP					11						0						0.0
WHELP					11						0						0.0
WHEN					2						0						0.0
WHENEVER					4						0						0.0
WHEREAS					8						0						0.0
WHEREAS					8						0						0.0
WHEREUPON					9						0						0.0
WHET					12						2						0.166666666667
WHET					12						2						0.166666666667
WHIFF					5						2						0.4
WHIFF					5						2						0.4
WHIFF					5						2						0.4
WHIFFET					3						1						0.333333333333
WHIG					6						0						0.0
WHIG					6						0						0.0
WHIG					6						0						0.0
WHILE					17						0						0.0
WHILE					17						0						0.0
WHILE					17						0						0.0
WHILE					17						0						0.0
WHILE					17						0						0.0
WHIM					12						1						0.0833333333333
WHIM					12						1						0.0833333333333
WHIM					12						1						0.0833333333333
WHIMPER					6						0						0.0
WHIMPER					6						0						0.0
WHIMPER					6						0						0.0
WHIMSY					1						0						0.0
WHINE					13						2						0.153846153846
WHINE					13						2						0.153846153846
WHINE					13						2						0.153846153846
WHINNY					2						0						0.0
WHINNY					2						0						0.0
WHINNY					2						0						0.0
WHIP					5						1						0.2
WHIP					5						1						0.2
WHIP					5						1						0.2
WHIPPERSNAPPER					5						0						0.0
WHIPPING					141						0						0.0
WHIR					8						0						0.0
WHIR					8						0						0.0
WHIR					8						0						0.0
WHIRL					3						1						0.333333333333
WHIRL					3						1						0.333333333333
WHIRL					3						1						0.333333333333
WHIRLIGIG					4						1						0.25
WHIRLING					141						0						0.0
WHIRLPOOL					9						3						0.333333333333
WHIRLWIND					3						1						0.333333333333
WHISK					26						0						0.0
WHISK					26						0						0.0
WHISK					26						0						0.0
WHISK					26						0						0.0
WHISKEY					11						0						0.0
WHISKEY					11						0						0.0
WHISPER					16						1						0.0625
WHISPER					16						1						0.0625
WHISPER					16						1						0.0625
WHISPERING					141						0						0.0
WHISTLE					26						5						0.192307692308
WHISTLE					26						5						0.192307692308
WHISTLE					26						5						0.192307692308
WHISTLING					141						0						0.0
WHIT					3						1						0.333333333333
WHITE					16						3						0.1875
WHITE					16						3						0.1875
WHITE					16						3						0.1875
WHITE ELEPHANT					7						0						0.0
WHITEN					6						3						0.5
WHITEN					6						3						0.5
WHITENING					2						0						0.0
WHITE SLAVE					9						0						0.0
WHITEWASH					2						0						0.0
WHITEWASH					2						0						0.0
WHITSUNTIDE					1						0						0.0
WHITTLE					24						1						0.0416666666667
WHITTLE					24						1						0.0416666666667
WHITTLE					24						1						0.0416666666667
WHITTLE					24						1						0.0416666666667
WHIZ					23						8						0.347826086957
WHIZ					23						8						0.347826086957
WHOLE					9						1						0.111111111111
WHOLE					9						1						0.111111111111
WHOLENESS					4						3						0.75
WHOLESALE					6						1						0.166666666667
WHOLESALE					6						1						0.166666666667
WHOLESOME					8						2						0.25
WHOLLY					21						0						0.0
WHOOP					20						3						0.15
WHOOP					20						3						0.15
WHOOP					20						3						0.15
WHOOP					20						3						0.15
WHORE					21						4						0.190476190476
WHORE					21						4						0.190476190476
WHORE					21						4						0.190476190476
WHORISH					5						0						0.0
WHY					1						0						0.0
WHY					1						0						0.0
WICKED					12						0						0.0
WICKED					12						0						0.0
WICKEDNESS					3						1						0.333333333333
WIDE					27						1						0.037037037037
WIDE					27						1						0.037037037037
WIDE					27						1						0.037037037037
WIDEN					19						2						0.105263157895
WIDEN					19						2						0.105263157895
WIDESPREAD					7						0						0.0
WIDTH					1						0						0.0
WIELD					14						0						0.0
WIFE					8						0						0.0
WIFELY					14						0						0.0
WIG					12						0						0.0
WIG					12						0						0.0
WIGGLE					5						1						0.2
WIGGLE					5						1						0.2
WIGWAG					4						0						0.0
WIGWAG					4						0						0.0
WIGWAG					4						0						0.0
WILD					17						3						0.176470588235
WILD					17						3						0.176470588235
WILD					17						3						0.176470588235
WILDERNESS					10						1						0.1
WILDWOOD					2						0						0.0
WILE					6						0						0.0
WILE					6						0						0.0
WILL					25						5						0.2
WILL					25						5						0.2
WILL					25						5						0.2
WILL					25						5						0.2
WILL					25						5						0.2
WILLFUL					1						0						0.0
WILLINGNESS					7						0						0.0
WILLOWY					2						0						0.0
WILT					47						4						0.0851063829787
WILT					47						4						0.0851063829787
WILT					47						4						0.0851063829787
WILY					4						0						0.0
WIN					13						4						0.307692307692
WIN					13						4						0.307692307692
WINCE					10						2						0.2
WINCE					10						2						0.2
WINCE					10						2						0.2
WIND					41						4						0.0975609756098
WIND					41						4						0.0975609756098
WIND					41						4						0.0975609756098
WIND					41						4						0.0975609756098
WIND					41						4						0.0975609756098
WIND					41						4						0.0975609756098
WINDING					13						2						0.153846153846
WINDING					13						2						0.153846153846
WINDING					13						2						0.153846153846
WINDLASS					13						0						0.0
WINDLASS					13						0						0.0
WINDLASS					13						0						0.0
WINDLASS					13						0						0.0
WINDOW					6						0						0.0
WINDOW					6						0						0.0
WINDOWPANE					6						0						0.0
WINDSTORM					9						3						0.333333333333
WINDWARD					14						2						0.142857142857
WINDWARD					14						2						0.142857142857
WINDWARD					14						2						0.142857142857
WINDY					7						1						0.142857142857
WINE					2						0						0.0
WINERY					17						0						0.0
WING IT					2						1						0.5
WINK					14						0						0.0
WINK					14						0						0.0
WINK					14						0						0.0
WINNER					7						0						0.0
WINNING					9						1						0.111111111111
WINNING					9						1						0.111111111111
WINNOW					15						1						0.0666666666667
WINNOW					15						1						0.0666666666667
WINSOME					2						0						0.0
WINTER					17						3						0.176470588235
WINTER					17						3						0.176470588235
WINTER					17						3						0.176470588235
WIPE					15						1						0.0666666666667
WIPE					15						1						0.0666666666667
WIPE					15						1						0.0666666666667
WIRE					1						0						0.0
WIRE					1						0						0.0
WIRE					1						0						0.0
WIRELESS					9						0						0.0
WIRELESS					9						0						0.0
WIRETAP					2						0						0.0
WIRETAP					2						0						0.0
WIRY					8						0						0.0
WISDOM					5						0						0.0
WISE					7						2						0.285714285714
WISE					12						0						0.0
WISHBONE					4						0						0.0
WISP					5						0						0.0
WISP					5						0						0.0
WIT					27						1						0.037037037037
WIT					27						1						0.037037037037
WITCH					4						0						0.0
WITCH					4						0						0.0
WITCH					5						3						0.6
WITCHERY					3						0						0.0
WITCHING					2						0						0.0
WITH					11						0						0.0
WITHDRAW					16						2						0.125
WITHDRAW					16						2						0.125
WITHER					8						0						0.0
WITHER					8						0						0.0
WITHERED					1						0						0.0
WITHERING					10						0						0.0
WITHHOLD					4						0						0.0
WITHOUT					20						5						0.25
WITHOUT					20						5						0.25
WITHOUT					20						5						0.25
WITHSTAND					9						0						0.0
WITLESS					7						3						0.428571428571
WITLING					2						0						0.0
WITNESS					15						7						0.466666666667
WITNESS					15						7						0.466666666667
WITNESS					15						7						0.466666666667
WITTICISM					5						1						0.2
WITTINESS					3						0						0.0
WITTINGLY					3						0						0.0
WITTY					3						0						0.0
WIZARD					8						3						0.375
WIZARD					8						3						0.375
WIZARDRY					1						0						0.0
WIZEN					9						2						0.222222222222
WIZEN					9						2						0.222222222222
WIZEN					9						2						0.222222222222
WIZENED					4						2						0.5
WOE					6						1						0.166666666667
WOE					6						1						0.166666666667
WOEFUL					10						2						0.2
WOLFISH					1						0						0.0
WOMAN					6						2						0.333333333333
WOMAN					6						2						0.333333333333
WOMANHOOD					1						0						0.0
WOMANISH					7						0						0.0
WOMANIZE					6						0						0.0
WOMANIZE					3						0						0.0
WOMANLY					13						0						0.0
WOMANLY					13						0						0.0
WOMB					18						0						0.0
WOMB					18						0						0.0
WONDER					25						5						0.2
WONDER					25						5						0.2
WONDER					25						5						0.2
WONDER					25						5						0.2
WONDERFUL					9						4						0.444444444444
WONDROUS					12						2						0.166666666667
WONDROUS					12						2						0.166666666667
WONT					22						5						0.227272727273
WONT					22						5						0.227272727273
WONT					22						5						0.227272727273
WONT					22						5						0.227272727273
WONTED					11						1						0.0909090909091
WOO					17						0						0.0
WOO					17						0						0.0
WOOD					28						0						0.0
WOOD					28						0						0.0
WOOD					28						0						0.0
WOOD					28						0						0.0
WOOD					28						0						0.0
WOODCRAFT					13						0						0.0
WOODCUT					15						1						0.0666666666667
WOODED					8						0						0.0
WOODEN					6						0						0.0
WOODLAND					20						3						0.15
WOODLAND					20						3						0.15
WOODSY					12						0						0.0
WOODY					9						2						0.222222222222
WOOL					4						0						0.0
WOOLGATHERING					8						0						0.0
WOOLGATHERING					8						0						0.0
WOOLLY					12						1						0.0833333333333
WORD					21						1						0.047619047619
WORD					21						1						0.047619047619
WORD					21						1						0.047619047619
WORDLESS					3						2						0.666666666667
WORDPLAY					5						0						0.0
WORDY					3						1						0.333333333333
WORK					10						1						0.1
WORK					10						1						0.1
WORK					10						1						0.1
WORKABLE					8						0						0.0
WORKBENCH					5						1						0.2
WORKER					5						0						0.0
WORKHOUSE					1						0						0.0
WORKING					141						0						0.0
WORKINGMAN					6						0						0.0
WORKMAN					14						0						0.0
WORKMANLIKE					11						0						0.0
WORKMANSHIP					7						0						0.0
WORKROOM					10						1						0.1
WORLD					3						0						0.0
WORLDLY					6						0						0.0
WORLDLY					6						0						0.0
WORM					10						0						0.0
WORM					10						0						0.0
WORM					10						0						0.0
WORMY					3						0						0.0
WORRISOME					17						0						0.0
WORRY					18						3						0.166666666667
WORRY					18						3						0.166666666667
WORRY					18						3						0.166666666667
WORSE					16						1						0.0625
WORSE					16						1						0.0625
WORSE					16						1						0.0625
WORSE					16						1						0.0625
WORSEN					15						4						0.266666666667
WORSEN					15						4						0.266666666667
WORSHIP					20						6						0.3
WORSHIP					20						6						0.3
WORSHIP					20						6						0.3
WORSHIPER					1						0						0.0
WORSHIPFUL					3						0						0.0
WORST					14						0						0.0
WORST					14						0						0.0
WORST					14						0						0.0
WORST					14						0						0.0
WORT					10						0						0.0
WORT					10						0						0.0
WORTH					20						1						0.05
WORTH					20						1						0.05
WORTH					20						1						0.05
WORTHLESS					5						1						0.2
WORTHWHILE					6						0						0.0
WORTHY					15						2						0.133333333333
WORTHY					15						2						0.133333333333
WORTHY					15						2						0.133333333333
WOUND					20						3						0.15
WOUND					20						3						0.15
WOUND					20						3						0.15
WRACK					32						1						0.03125
WRACK					32						1						0.03125
WRACK					32						1						0.03125
WRACK					32						1						0.03125
WRAITH					10						2						0.2
WRANGLE					7						1						0.142857142857
WRANGLE					7						1						0.142857142857
WRANGLE					7						1						0.142857142857
WRANGLER					4						2						0.5
WRAP					13						0						0.0
WRAP					13						0						0.0
WRAP					13						0						0.0
WRAPPER					3						0						0.0
WRATH					11						2						0.181818181818
WRATH					11						2						0.181818181818
WRATHFUL					2						0						0.0
WREAK					15						0						0.0
WREAK					15						0						0.0
WREAK					15						0						0.0
WREATH					9						2						0.222222222222
WREATHE					3						0						0.0
WREATHE					3						0						0.0
WRECK					90						2						0.0222222222222
WRECK					90						2						0.0222222222222
WRECK					90						2						0.0222222222222
WRECK					90						2						0.0222222222222
WRENCH					7						3						0.428571428571
WRENCH					7						3						0.428571428571
WREST					1						0						0.0
WREST					1						0						0.0
WRESTLE					13						3						0.230769230769
WRESTLE					13						3						0.230769230769
WRESTLE					13						3						0.230769230769
WRESTLER					1						0						0.0
WRETCH					4						0						0.0
WRETCHED					4						0						0.0
WRIGGLE					5						2						0.4
WRIGGLE					5						2						0.4
WRIGGLE					5						2						0.4
WRIGGLE					5						2						0.4
WRIGHT					13						1						0.0769230769231
WRING					8						2						0.25
WRING					8						2						0.25
WRING					8						2						0.25
WRINKLE					12						1						0.0833333333333
WRINKLE					12						1						0.0833333333333
WRINKLE					12						1						0.0833333333333
WRINKLE					12						1						0.0833333333333
WRIST					8						0						0.0
WRISTBAND					20						0						0.0
WRIT					122						0						0.0
WRIT					122						0						0.0
WRIT					122						0						0.0
WRITE					2						0						0.0
WRITE					2						0						0.0
WRITER					2						1						0.5
WRITHE					2						0						0.0
WRITHE					2						0						0.0
WRITING					4						1						0.25
WRONG					20						0						0.0
WRONG					20						0						0.0
WRONG					20						0						0.0
WRONG					20						0						0.0
WRONG					20						0						0.0
WRONGDOER					1						0						0.0
WRONGDOING					14						0						0.0
WRONGFUL					4						0						0.0
WRONGHEADED					5						1						0.2
WROTH					4						2						0.5
WRUNG					108						0						0.0
WRY					23						1						0.0434782608696
WRY					23						1						0.0434782608696
WRY					23						1						0.0434782608696
WRY					23						1						0.0434782608696
